,날짜,호선명,역명,승차총승객수,하차총승객수,등록일자
27999,20200810,7호선,마들,11920,11376,20200813
28000,20200810,7호선,노원,20355,21384,20200813
28001,20200810,7호선,중계,14330,13012,20200813
28002,20200810,7호선,하계,17664,16527,20200813
28003,20200810,7호선,공릉(서울과학기술대),11162,11263,20200813
28004,20200810,7호선,태릉입구,7968,7336,20200813
28005,20200810,7호선,먹골,9734,9539,20200813
28006,20200810,7호선,중화,10952,10652,20200813
28007,20200810,7호선,상봉(시외버스터미널),16248,15397,20200813
28008,20200810,7호선,면목,15017,14483,20200813
28009,20200810,7호선,사가정,15407,15438,20200813
28010,20200810,7호선,용마산(용마폭포공원),5781,5437,20200813
28011,20200810,7호선,중곡,9590,9020,20200813
28012,20200810,7호선,군자(능동),14023,11233,20200813
28013,20200810,7호선,어린이대공원(세종대),10850,10524,20200813
28014,20200810,7호선,건대입구,12275,12817,20200813
28015,20200810,7호선,뚝섬유원지,6401,6297,20200813
28016,20200810,7호선,청담,19582,21852,20200813
28017,20200810,7호선,강남구청,15116,17107,20200813
28018,20200810,7호선,학동,24127,25661,20200813
28019,20200810,7호선,논현,19990,22079,20200813
28020,20200810,7호선,반포,5856,5601,20200813
28021,20200810,7호선,고속터미널,16217,13226,20200813
28022,20200810,7호선,내방,14854,15081,20200813
28023,20200810,7호선,이수,15124,15229,20200813
28024,20200810,7호선,남성,11006,10210,20200813
28025,20200810,7호선,숭실대입구(살피재),11665,11582,20200813
28026,20200810,7호선,상도,10437,10016,20200813
28027,20200810,7호선,장승배기,10079,9822,20200813
28028,20200810,7호선,신대방삼거리,16632,15952,20200813
28029,20200810,7호선,보라매,9769,9720,20200813
28030,20200810,7호선,신풍,10910,10409,20200813
28031,20200810,7호선,대림(구로구청),7911,7787,20200813
28032,20200810,7호선,남구로,16156,16823,20200813
28033,20200810,7호선,가산디지털단지,46174,46597,20200813
28034,20200810,7호선,철산,21767,22168,20200813
28035,20200810,7호선,광명사거리,22764,22342,20200813
28036,20200810,7호선,천왕,10176,9453,20200813
28037,20200810,7호선,온수(성공회대입구),10273,9473,20200813
28038,20200810,7호선,까치울,7257,6810,20200813
28039,20200810,7호선,부천종합운동장,4080,3457,20200813
28040,20200810,7호선,춘의,9479,9260,20200813
28041,20200810,7호선,신중동,13888,13771,20200813
28042,20200810,7호선,부천시청,11353,11084,20200813
28043,20200810,7호선,상동,12580,12957,20200813
28044,20200810,7호선,삼산체육관,4511,4001,20200813
28045,20200810,7호선,굴포천,8406,8850,20200813
28046,20200810,7호선,부평구청,11442,9080,20200813
28047,20200810,8호선,암사,18559,16399,20200813
28048,20200810,8호선,천호(풍납토성),14870,16808,20200813
28049,20200810,8호선,강동구청,10325,10820,20200813
28050,20200810,8호선,몽촌토성(평화의문),5395,5622,20200813
28051,20200810,8호선,잠실(송파구청),14364,16131,20200813
28052,20200810,8호선,석촌,7358,8401,20200813
28053,20200810,8호선,송파,8588,8475,20200813
28054,20200810,8호선,가락시장,7715,8497,20200813
28055,20200810,8호선,문정,21546,22525,20200813
28056,20200810,8호선,장지,16499,16110,20200813
28057,20200810,8호선,복정,9862,8599,20200813
28058,20200810,8호선,산성,5337,5222,20200813
28059,20200810,8호선,남한산성입구(성남법원.검찰청),12723,11550,20200813
28060,20200810,8호선,단대오거리,9452,8918,20200813
28061,20200810,8호선,신흥,4429,4775,20200813
28062,20200810,8호선,수진,5048,4689,20200813
28063,20200810,8호선,모란,3979,3035,20200813
28064,20200810,9호선,개화,2632,1934,20200813
28065,20200810,9호선,김포공항,7455,8751,20200813
28066,20200810,9호선,공항시장,2771,3127,20200813
28067,20200810,9호선,신방화,6543,6418,20200813
28068,20200810,9호선,마곡나루(서울식물원),10410,10367,20200813
28069,20200810,9호선,양천향교,9108,9309,20200813
28070,20200810,9호선,가양,20598,19890,20200813
28071,20200810,9호선,증미,7365,7485,20200813
28072,20200810,9호선,등촌,10937,10708,20200813
28073,20200810,9호선,염창,17360,16929,20200813
28074,20200810,9호선,신목동,4055,3718,20200813
28075,20200810,9호선,선유도,8090,7893,20200813
28076,20200810,9호선,당산,18062,18285,20200813
